date,cultivar,location,season,cutting_height,replication,tea_buds_cm,leaf_number,avg_inter_node,open_plane,buds_weight_100,sample_label
43635,台茶12號,6-3、6-4,第三水,57,18,15.7,7,2.242857143,0,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,19,7,5,1.4,0,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,20,8,6,1.333333333,0,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,NA,10.89,5.5,1.995452381,0.3,118,茶菁2
43635,台茶12號,6-3、6-4,第三水,57,21,20.6,7,2.942857143,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,22,15,7,2.142857143,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,23,20.3,7,2.9,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,24,17.7,6,2.95,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,25,19.7,7,2.814285714,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,26,4.3,3,1.433333333,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,27,9.5,5,1.9,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,28,24,7,3.428571429,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,29,15.8,7,2.257142857,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,30,7.5,5,1.5,0,165.5,茶菁3
43635,台茶12號,6-3、6-4,第三水,57,NA,15.44,6.1,2.426904762,0,165.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,1,9.8,8,1.225,1,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,2,4.2,4,1.05,1,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,3,10.8,7,1.542857143,0,107.5,茶菁3
43640,台茶17號,3-2、3-3,第三水,58,4,5.6,5,1.12,1,107.5,茶菁3
