"date","cultivar","location","season","cutting_height","replication","tea_buds_cm","leaf_number","avg_inter_node","open_plane","buds_weight_100","sample_label"
"44139","台茶12號","9-1","第六水",57,"14",11.7,5,2.34,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"15",10.5,5,2.1,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"16",11.9,5,2.38,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"17",13.1,5,2.62,0,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"18",8,5,1.6,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"19",8.4,4,2.1,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"20",6.9,5,1.38,1,70.3,"茶菁2"
"44139","台茶12號","9-1","第六水",57,"21",11.5,5,2.3,0,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"22",9,4,2.25,1,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"23",13.6,8,1.7,0,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"24",11.2,5,2.24,1,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"25",10.1,6,1.68333333333333,0,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"26",9,4,2.25,1,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"27",12.8,7,1.82857142857143,0,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"28",12.3,6,2.05,1,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"29",11.5,5,2.3,1,87,"茶菁3"
"44139","台茶12號","9-1","第六水",57,"30",9.8,6,1.63333333333333,1,87,"茶菁3"
"44159","台茶18號","12區","第六水",64,"1",5.4,5,1.08,0,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"2",6.3,4,1.575,0,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"3",5.3,5,1.06,0,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"4",4.8,5,0.96,1,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"5",2.4,4,0.6,1,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"6",4.5,4,1.125,1,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"7",4.7,4,1.175,0,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"8",4.1,4,1.025,1,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"9",4.8,4,1.2,0,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"10",2.7,5,0.54,1,31.2,"茶菁1"
"44159","台茶18號","12區","第六水",64,"11",4.4,5,0.88,0,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"12",3.8,4,0.95,0,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"13",5.2,4,1.3,0,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"14",5.1,4,1.275,0,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"15",3.7,3,1.23333333333333,0,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"16",4.1,4,1.025,0,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"17",3.2,5,0.64,1,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"18",4,4,1,1,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"19",3.6,4,0.9,1,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"20",3.6,4,0.9,0,33.4,"茶菁2"
"44159","台茶18號","12區","第六水",64,"21",5.5,5,1.1,0,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"22",4.3,5,0.86,0,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"23",7.7,4,1.925,0,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"24",7.6,4,1.9,0,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"25",5.1,4,1.275,1,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"26",6,5,1.2,0,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"27",3,3,1,1,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"28",4.8,4,1.2,0,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"29",6.7,4,1.675,0,32,"茶菁3"
"44159","台茶18號","12區","第六水",64,"30",4.5,4,1.125,0,32,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"1",8.7,5,1.74,1,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"2",8.8,5,1.76,1,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"3",9.9,5,1.98,0,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"4",8,5,1.6,0,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"5",8.6,4,2.15,0,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"6",9.3,5,1.86,0,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"7",8.5,4,2.125,0,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"8",9.9,5,1.98,1,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"9",8.9,4,2.225,0,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"10",8.6,7,1.22857142857143,1,67.2,"茶菁1"
"44165","台茶8號","11-2","第六水",71,"11",7.4,4,1.85,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"12",8.7,4,2.175,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"13",11.1,5,2.22,0,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"14",11.3,5,2.26,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"15",8.8,5,1.76,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"16",7.4,5,1.48,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"17",7.1,5,1.42,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"18",7.9,4,1.975,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"19",5.6,4,1.4,1,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"20",8,4,2,0,80.3,"茶菁2"
"44165","台茶8號","11-2","第六水",71,"21",7.7,5,1.54,0,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"22",5.6,3,1.86666666666667,1,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"23",6.8,4,1.7,0,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"24",6.6,4,1.65,1,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"25",5.8,4,1.45,1,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"26",5.7,4,1.425,0,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"27",7.4,4,1.85,0,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"28",6.6,3,2.2,0,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"29",7.4,5,1.48,0,65.5,"茶菁3"
"44165","台茶8號","11-2","第六水",71,"30",7.2,5,1.44,0,65.5,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"1",7.5,4,1.875,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"2",9.4,4,2.35,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"3",10.8,5,2.16,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"4",11.8,5,2.36,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"5",8.8,5,1.76,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"6",9,5,1.8,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"7",8.9,4,2.225,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"8",9.7,5,1.94,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"9",10.1,4,2.525,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"10",7.1,4,1.775,1,143.8,"茶菁1"
"44181","四季春","5-1,5-2","第七水",61,"11",9.3,4,2.325,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"12",14.6,5,2.92,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"13",77.8,4,19.45,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"14",7,4,1.75,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"15",8.2,5,1.64,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"16",10,5,2,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"17",8.1,4,2.025,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"18",7.8,4,1.95,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"19",8.4,4,2.1,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"20",7.6,4,1.9,1,153.8,"茶菁2"
"44181","四季春","5-1,5-2","第七水",61,"21",7.9,3,2.63333333333333,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"22",7.5,4,1.875,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"23",6.2,4,1.55,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"24",9.1,4,2.275,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"25",11.6,5,2.32,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"26",8.6,4,2.15,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"27",8.1,5,1.62,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"28",10.4,5,2.08,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"29",9.3,5,1.86,1,162.2,"茶菁3"
"44181","四季春","5-1,5-2","第七水",61,"30",9.8,5,1.96,1,162.2,"茶菁3"
